sst,wave_height,wave_period,swell_height,current_velocity,wind_speed,pressure,precipitation,salinity,chlorophyll,sea_level,risk_target
25.932671247897307,2.187019593161807,7.367453640097496,1.0621974137113097,0.11661779516214799,9.037745826863638,1010.1867960550697,0.0,35.62138489633904,0.28582665383627326,0.0029380705678793625,19.038203358863292
31.98250021730412,2.948769693297025,11.017896571503345,1.5760089304937994,1.9613357145636106,10.69990096517052,1010.267956856231,0.0,32.686462190723375,0.11359747668066879,0.014743007974488534,30.844836846907967
29.68593638901975,0.8612898115091621,6.986742707225719,0.5605727617232711,0.3730591576644464,10.850093633537297,1013.6825866218584,0.0,35.95105919276862,1.1758062812192793,0.1558996172275242,9.840391738169973
28.285914084068885,1.9687897199625062,9.980580942594912,0.9017149242867528,0.3002889163981069,49.82960570810568,994.9015168110438,32.487340867813444,34.79062422032236,0.1343996753887419,0.0545516673941583,44.11702821552023
23.638195724645584,1.7568620193960576,6.976028947371056,0.9682804321694805,0.2558507168891835,27.435376992178817,1003.3055529310675,6.935804295919893,34.184346682503524,0.23812210969565317,0.034854383863609284,27.32900214343871
23.637942463530127,3.261994038708668,10.922601414017823,2.1430012866305868,0.18621660168606294,13.589031975505995,1005.5302781064559,0.6511695780628604,34.8113335329527,0.5717541143386463,-0.13144069133917224,28.21164819727944
22.609877927766096,4.184619361936119,10.484782158345062,1.908121480831686,0.8056768509399798,8.120876175080893,1012.6691878444274,0.0,35.1335412283665,0.2178849348086515,-0.5011552806697325,34.00217735391445
31.09484953063682,0.41957003105435403,6.807468228784908,0.23320479138532904,1.4996525795218516,28.325309098567537,1003.3270872781774,3.87909615266799,33.14287713245733,1.176695914139526,-0.3414928358396494,26.66043566692689
28.311707623303693,2.1934704014232578,9.726553493222047,1.4380662358163308,0.34022325370696216,7.394067192461121,1014.8066023983262,0.0,34.294886199903715,1.0007799344733626,0.3014679085382259,18.54959153326489
29.43476206685848,0.4851641344739564,6.617002973594478,0.3295524440417684,1.4704108192044942,8.308306256359476,1010.7195683478797,0.0,33.94302070380919,0.9457857105824929,-0.05703681216420417,12.781989874298091
22.216137190105925,1.6735593717918236,8.014835416260695,1.3728218860522623,0.8812549145286043,11.380184265619693,1003.8652422725781,2.455263476414097,34.00675846271756,1.1161079959966778,-0.18240342220286787,22.49889778206965
32.18405344770094,0.9426586729118176,7.318944947424458,0.667532662323465,0.3951774604827507,34.724371406738314,994.60136681427,17.985585445998147,32.89274023515142,0.24884745962502847,-0.4420048505463157,31.023343182664274
30.740647728404426,0.9862447432471391,9.181749200307744,0.6074225364938485,0.6044221922085395,6.978449494785822,1013.3335630875439,0.0,33.18732699840099,0.8831436405767632,-0.5518764990316232,11.830884800913026
24.229560662121898,1.0965517594865875,6.546151781512837,0.9015195798592377,0.35690569604178524,6.825256375396175,1009.4790195229189,0.5976002894486019,33.19587789062075,0.3633648973479823,-0.1961224080448694,13.725960830598474
23.909162155674558,1.9535856082212182,8.724421870363319,1.4924479638931996,0.4681375335443668,14.536368529653808,1009.3247397411211,0.0,34.10486639585309,0.7594880260906199,0.36081849891583995,21.41130507673673
23.925747353461055,1.0504650156525344,5.261647579402447,0.55675020682258,0.12690963804543323,9.529435303919911,1010.4188128083637,0.0,36.346313642961604,0.1780800601148509,-0.14497456776781142,10.668311695246159
25.194543551075146,2.5110081663884296,8.217423257101675,1.2613721700173663,0.6362175917983504,16.77422627000628,1006.592446650445,0.0,33.385917699260055,0.8336621854878072,0.19016993383450664,29.103945495012262
27.509942532138496,1.2294398060381266,7.3597115905085895,0.8855958032634988,0.12442196504731909,13.41144118578855,1008.1885580079106,0.0,34.289627783001656,2.2476433685280783,-0.1610709402892852,16.00277353968054
26.535422695742216,0.5132824102617422,7.579808658523996,0.3459283568947153,0.8644300411277721,12.992000412415992,1006.0541842562225,0.0,33.839920485786294,0.1267476552224605,0.27360334361009714,13.015270128237582
25.05790597207944,2.850185037733334,9.745911831542642,2.1828696344699696,0.8841997408632961,6.662543369374156,1011.2092667223822,0.0,35.88574824397075,0.15911628397616184,-0.07311278063303417,20.129577162997645
28.424455394584985,0.9384542287227422,6.335342817732751,0.6996382923044582,0.2217693462108671,7.128618874128004,1009.311206047564,0.0,32.715543658979506,0.17918477489885948,-0.38115948594267374,11.860776368537298
23.46468553684644,1.3071758602575088,6.742588681706954,0.9151337069611244,0.27597856721463593,29.09131969539926,1000.9044517415174,8.732725589050169,33.34513660080433,0.43786522885311063,-0.044133573764805256,26.011280445025957
25.06751880961979,2.2505484592509215,8.248852220385174,1.9007071572997072,0.3954023229757958,35.38740238044991,998.457769532746,12.165383356718618,33.40575863212562,0.30615385908741066,0.6919001463981426,38.23882424552099
25.846799354583762,1.0466403339047965,7.326409784591866,0.6943787635735297,0.5085921733515558,8.744521874739466,1009.71923471247,0.0,36.76974004134689,1.0867908780449036,0.6764595104427991,12.209768649192647
26.788734834278877,0.493199526118237,3.6418726792448597,0.2442532689563638,0.2524465004048124,6.686014385059581,1014.013455622732,0.0,34.9543325772551,0.4852297958899786,0.22028665597277763,7.051648921263546
30.244347594626642,1.1492460685634358,8.990052288414276,0.8979167860774647,0.5039564427960878,5.768547837453614,1011.2353431087286,0.0,33.097520536849125,0.4976142507364102,0.002029414605204137,11.444706545327639
24.09657471266278,5.024713998668852,13.046351750409743,2.7673177455571047,0.25908337290640937,18.121541247829004,1009.6092959077231,0.0,33.67045629888923,0.8574658144367906,0.1563656307332792,43.124148951082866
27.39946160334292,2.0423690570737794,9.759119530890015,1.554081217829648,0.125690395563295,22.591086932146272,1009.3113525878016,0.0,33.221635004728576,0.3696210280623816,0.16089831855665138,25.85507350483698
28.220352973051448,2.1810479499120663,7.020888413750906,1.8164701652913113,0.10113883726538508,11.531080314304612,1011.816742059043,0.0,33.035799649363625,0.36143761382972606,0.03603963667151447,21.188946085206783
22.487729333559976,2.0007029707778217,9.604525543219406,1.4579486787752662,0.14798812935665345,20.937906344471163,1006.9819147574822,0.0,35.92788272215394,0.9486345699651633,0.20433040697291593,24.47538247834327
28.379220944965102,0.7550152286860362,7.366944323356612,0.5197615922180319,0.8071404469642779,22.473814032150482,1005.7265732034474,0.7998615416373558,34.63173630323953,1.0085905026632696,0.1228794017537472,22.582074016274575
23.790503298716562,1.2669738328174276,7.856856007080214,0.803457119796308,1.5648915400094379,43.34106906389643,998.7497535714282,9.883947500070548,35.214203588449756,0.10870206448162181,-0.06059033487750973,39.90205792089539
22.683041726345436,2.6240970209578784,8.231731855024494,1.5633423969375244,0.3505647587361268,5.939030569743316,1011.822599040012,0.0,33.924380362065584,0.19314409694673051,-0.368339879784275,22.541782472836182
31.96329814116,0.5710193952869819,6.402157195913683,0.33758775165248966,0.42347908007433155,7.989760609581153,1013.6638081103971,0.0,34.880888870089514,0.24379107521804166,-0.111020734777058,8.389771342035182
32.13913634728287,0.920841999429272,4.882931321871107,0.6487783856263065,0.17146798791985707,5.993817831783191,1013.3742747792525,0.0,33.6075468398519,0.3599489272398395,0.3298315971757589,6.164264770439232
30.48817215522284,0.9174475860929632,6.272260772323056,0.688552896794262,0.460360999663033,33.348703570277365,999.1886595004859,8.800876878701876,33.824555982191406,0.30671916747950606,0.0389882214266224,25.09143090049074
25.19844457632039,1.3050674944735694,8.893241141485415,0.9414846012449356,0.17031262064307862,27.02261706275335,1005.5605926732924,1.5864441566058916,35.30462316077695,0.7625127693866587,0.1551004120556268,26.839202843859333
23.02555719706703,6.68901141324745,16.0,3.540922108516282,0.5251271802195241,16.967539888162136,1007.2878059463366,0.0,33.14650554145269,1.1566284126761839,-0.04905543469654433,52.26044574619576
29.184446778377648,0.5118221735937968,5.944054326279484,0.3314534150246134,1.3181188786892923,6.223201357385411,1011.1191093005925,0.0,35.15405399442008,0.22798052661195747,-0.32085912675371864,12.900863134355971
26.621601184265813,1.5700265099295159,6.363837853988866,1.2036702893282518,0.19800150803386818,9.469619672639459,1008.6721473594808,0.5940385004915516,36.164609710619445,0.5966658742085841,-0.033520400205137996,18.938745049888503
23.28140146587018,0.7162823370808181,7.257689775006763,0.45862242324002156,0.7508417352099793,9.947920288172243,1010.4018540720234,0.0,33.017819872577306,0.37514511107928805,-0.307859565262273,9.859845765168288
27.199357556168337,6.0469881363612386,15.913650501997267,4.019126503864873,0.11070235440695676,16.517394868422205,1010.1881076063004,0.0,36.35908350645091,0.5228621303192704,-0.330201210761243,43.70373114410232
22.361079471709793,0.5924040402488681,3.5,0.44931146231916697,0.31185978940311376,9.178512715275893,1012.8874324281361,0.0,32.841616425285245,0.6817482028296333,0.4719728131042933,8.350086797955615
31.54786422182721,1.226952602847582,8.382459424600425,0.8766651467593147,0.15281883556569736,6.060617846452921,1012.5646328673669,0.0,34.00030967591025,1.444328798775765,-0.09703010172697575,11.973798152786031
24.717189806800178,2.542355011788333,9.539889770414462,1.5603397997669297,0.2955693511405739,23.370249146534235,1006.1758871559551,0.15986462136575197,35.125190055523376,0.22813329924005007,-0.2095196539110118,28.40246965844381
28.95648398571681,2.3508330379250495,11.035176340239698,1.8998611806876364,0.1857700146602324,9.975065523539516,1013.7077104531103,0.0,34.90548346850971,0.154615967890892,0.6162858895333169,16.657891208092302
25.272966298938815,1.2791085168318554,5.659489552033133,0.6587752014078727,0.3102828779447756,13.430282420539314,1008.0199848356772,2.0129778120564703,32.91448161172606,0.69204710102199,0.33524476239148454,14.889726429317493
27.460714222367013,1.0807195662909126,3.5,0.9166734466533127,0.3432093608911049,6.912170803181928,1007.8075520116286,0.0,35.93532662147916,0.4006547429766333,-0.08002822892564333,15.366286171462193
